t,f,m,y,l,r,UseByTechnology
LNDRICRNF,LND,1,2023,S21,RE1,0.3297
LNDRICRNF,LND,1,2024,S21,RE1,0.2827
LNDRICRNF,LND,1,2025,S21,RE1,0.2353
LNDRICRNF,LND,1,2026,S21,RE1,0.1883
LNDRICRNF,LND,1,2027,S21,RE1,0.1413
LNDRICRNF,LND,1,2028,S21,RE1,0.0943
LNDRICRNF,LND,1,2029,S21,RE1,0.047
LNDRICRNF,LND,1,2030,S21,RE1,0.0
LNDRICRNF,LND,1,2031,S21,RE1,0.0
LNDRICRNF,LND,1,2032,S21,RE1,0.0
LNDRICRNF,LND,1,2033,S21,RE1,0.0
LNDRICRNF,LND,1,2034,S21,RE1,0.0
LNDRICRNF,LND,1,2035,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S21,RE1,0.5247
LNDRICRNF,WTRPRC,1,2021,S21,RE1,0.5088
LNDRICRNF,WTRPRC,1,2022,S21,RE1,0.452
LNDRICRNF,WTRPRC,1,2023,S21,RE1,0.3956
LNDRICRNF,WTRPRC,1,2024,S21,RE1,0.3392
LNDRICRNF,WTRPRC,1,2025,S21,RE1,0.2824
LNDRICRNF,WTRPRC,1,2026,S21,RE1,0.226
LNDRICRNF,WTRPRC,1,2027,S21,RE1,0.1696
LNDRICRNF,WTRPRC,1,2028,S21,RE1,0.1132
LNDRICRNF,WTRPRC,1,2029,S21,RE1,0.0564
LNDRICRNF,WTRPRC,1,2030,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S21,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S21,RE1,0.0
LNDWAT,LND,1,2020,S21,RE1,8.3045
LNDWAT,LND,1,2021,S21,RE1,8.282
LNDWAT,LND,1,2022,S21,RE1,8.282
LNDWAT,LND,1,2023,S21,RE1,8.282
LNDWAT,LND,1,2024,S21,RE1,8.282
LNDWAT,LND,1,2025,S21,RE1,8.282
LNDWAT,LND,1,2026,S21,RE1,8.282
LNDWAT,LND,1,2027,S21,RE1,8.282
LNDWAT,LND,1,2028,S21,RE1,8.282
LNDWAT,LND,1,2029,S21,RE1,8.282
LNDWAT,LND,1,2030,S21,RE1,8.4848
LNDWAT,LND,1,2031,S21,RE1,8.4001
LNDWAT,LND,1,2032,S21,RE1,8.282
LNDWAT,LND,1,2033,S21,RE1,8.5213
LNDWAT,LND,1,2034,S21,RE1,8.6937
LNDWAT,LND,1,2035,S21,RE1,8.9352
LNDWAT,WTRPRC,1,2020,S21,RE1,9.9654
LNDWAT,WTRPRC,1,2021,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2022,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2023,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2024,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2025,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2026,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2027,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2028,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2029,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2030,S21,RE1,10.1817
LNDWAT,WTRPRC,1,2031,S21,RE1,10.0801
LNDWAT,WTRPRC,1,2032,S21,RE1,9.9383
LNDWAT,WTRPRC,1,2033,S21,RE1,10.2256
LNDWAT,WTRPRC,1,2034,S21,RE1,10.4325
LNDWAT,WTRPRC,1,2035,S21,RE1,10.7222
PWRCOA,COA,1,2020,S21,RE1,106.1901
PWRCOA,COA,1,2021,S21,RE1,88.6588
PWRCOA,COA,1,2022,S21,RE1,71.5705
PWRCOA,COA,1,2023,S21,RE1,68.4961
PWRCOA,COA,1,2024,S21,RE1,68.4961
PWRCOA,COA,1,2025,S21,RE1,82.9221
PWRCOA,COA,1,2026,S21,RE1,125.261
PWRCOA,COA,1,2027,S21,RE1,125.261
PWRCOA,COA,1,2028,S21,RE1,125.261
PWRCOA,COA,1,2029,S21,RE1,125.261
PWRCOA,COA,1,2030,S21,RE1,62.6305
PWRCOA,COA,1,2031,S21,RE1,62.6305
PWRCOA,COA,1,2032,S21,RE1,62.6305
PWRCOA,COA,1,2033,S21,RE1,62.6305
PWRCOA,COA,1,2034,S21,RE1,62.6305
PWRCOA,COA,1,2035,S21,RE1,62.6305
PWRCOA,PWRWAT,1,2020,S21,RE1,0.0092
PWRCOA,PWRWAT,1,2021,S21,RE1,0.0077
PWRCOA,PWRWAT,1,2022,S21,RE1,0.0062
PWRCOA,PWRWAT,1,2023,S21,RE1,0.0059
PWRCOA,PWRWAT,1,2024,S21,RE1,0.0059
PWRCOA,PWRWAT,1,2025,S21,RE1,0.0072
PWRCOA,PWRWAT,1,2026,S21,RE1,0.0109
PWRCOA,PWRWAT,1,2027,S21,RE1,0.0109
PWRCOA,PWRWAT,1,2028,S21,RE1,0.0109
PWRCOA,PWRWAT,1,2029,S21,RE1,0.0109
PWRCOA,PWRWAT,1,2030,S21,RE1,0.0054
PWRCOA,PWRWAT,1,2031,S21,RE1,0.0054
PWRCOA,PWRWAT,1,2032,S21,RE1,0.0054
PWRCOA,PWRWAT,1,2033,S21,RE1,0.0054
PWRCOA,PWRWAT,1,2034,S21,RE1,0.0054
PWRCOA,PWRWAT,1,2035,S21,RE1,0.0054
PWRGAS,GAS,1,2020,S21,RE1,38.4358
PWRGAS,GAS,1,2021,S21,RE1,61.4419
PWRGAS,GAS,1,2022,S21,RE1,86.9223
PWRGAS,GAS,1,2023,S21,RE1,103.9808
PWRGAS,GAS,1,2024,S21,RE1,118.9652
PWRGAS,GAS,1,2025,S21,RE1,125.261
PWRGAS,GAS,1,2026,S21,RE1,114.784
PWRGAS,GAS,1,2027,S21,RE1,132.537
PWRGAS,GAS,1,2028,S21,RE1,151.2249
PWRGAS,GAS,1,2029,S21,RE1,171.7453
PWRGAS,GAS,1,2030,S21,RE1,234.8852
PWRGAS,GAS,1,2031,S21,RE1,257.1844
PWRGAS,GAS,1,2032,S21,RE1,281.3288
PWRGAS,GAS,1,2033,S21,RE1,306.3024
PWRGAS,GAS,1,2034,S21,RE1,333.1379
PWRGAS,GAS,1,2035,S21,RE1,360.8851
PWRGAS,PWRWAT,1,2020,S21,RE1,0.0042
PWRGAS,PWRWAT,1,2021,S21,RE1,0.0068
PWRGAS,PWRWAT,1,2022,S21,RE1,0.0096
PWRGAS,PWRWAT,1,2023,S21,RE1,0.0114
PWRGAS,PWRWAT,1,2024,S21,RE1,0.0131
PWRGAS,PWRWAT,1,2025,S21,RE1,0.0138
PWRGAS,PWRWAT,1,2026,S21,RE1,0.0126
PWRGAS,PWRWAT,1,2027,S21,RE1,0.0146
PWRGAS,PWRWAT,1,2028,S21,RE1,0.0166
PWRGAS,PWRWAT,1,2029,S21,RE1,0.0189
PWRGAS,PWRWAT,1,2030,S21,RE1,0.0258
PWRGAS,PWRWAT,1,2031,S21,RE1,0.0283
PWRGAS,PWRWAT,1,2032,S21,RE1,0.0309
PWRGAS,PWRWAT,1,2033,S21,RE1,0.0337
PWRGAS,PWRWAT,1,2034,S21,RE1,0.0366
PWRGAS,PWRWAT,1,2035,S21,RE1,0.0397
PWRHYD,HYD,1,2020,S21,RE1,12.7183
PWRHYD,HYD,1,2021,S21,RE1,12.729
PWRHYD,HYD,1,2022,S21,RE1,12.7403
PWRHYD,HYD,1,2023,S21,RE1,12.7526
PWRHYD,HYD,1,2024,S21,RE1,12.7641
PWRHYD,HYD,1,2025,S21,RE1,12.7782
PWRHYD,HYD,1,2026,S21,RE1,12.7897
PWRHYD,HYD,1,2027,S21,RE1,12.8024
PWRHYD,HYD,1,2028,S21,RE1,12.8157
PWRHYD,HYD,1,2029,S21,RE1,12.8301
PWRHYD,HYD,1,2030,S21,RE1,12.873
PWRHYD,HYD,1,2031,S21,RE1,12.8723
PWRHYD,HYD,1,2032,S21,RE1,12.8681
PWRHYD,HYD,1,2033,S21,RE1,12.9139
PWRHYD,HYD,1,2034,S21,RE1,12.9493
PWRHYD,HYD,1,2035,S21,RE1,12.9957
PWRSOL,SOL,1,2020,S21,RE1,2.714
PWRSOL,SOL,1,2021,S21,RE1,2.714
PWRSOL,SOL,1,2022,S21,RE1,2.714
PWRSOL,SOL,1,2023,S21,RE1,2.714
PWRSOL,SOL,1,2024,S21,RE1,2.714
PWRSOL,SOL,1,2025,S21,RE1,2.714
PWRSOL,SOL,1,2026,S21,RE1,2.714
PWRSOL,SOL,1,2027,S21,RE1,2.714
PWRSOL,SOL,1,2028,S21,RE1,2.714
PWRSOL,SOL,1,2029,S21,RE1,2.714
PWRSOL,SOL,1,2030,S21,RE1,2.714
PWRSOL,SOL,1,2031,S21,RE1,2.714
PWRSOL,SOL,1,2032,S21,RE1,2.714
PWRSOL,SOL,1,2033,S21,RE1,2.714
PWRSOL,SOL,1,2034,S21,RE1,2.714
PWRSOL,SOL,1,2035,S21,RE1,2.714
PWRTRN,ELC001,1,2020,S21,RE1,73.1263
PWRTRN,ELC001,1,2021,S21,RE1,78.7961
PWRTRN,ELC001,1,2022,S21,RE1,85.8516
PWRTRN,ELC001,1,2023,S21,RE1,93.3684
PWRTRN,ELC001,1,2024,S21,RE1,100.8721
PWRTRN,ELC001,1,2025,S21,RE1,108.8427
PWRTRN,ELC001,1,2026,S21,RE1,117.7286
PWRTRN,ELC001,1,2027,S21,RE1,126.6179
PWRTRN,ELC001,1,2028,S21,RE1,135.9751
PWRTRN,ELC001,1,2029,S21,RE1,146.2497
PWRTRN,ELC001,1,2030,S21,RE1,156.9858
PWRTRN,ELC001,1,2031,S21,RE1,168.1347
PWRTRN,ELC001,1,2032,S21,RE1,180.2026
PWRTRN,ELC001,1,2033,S21,RE1,192.7353
PWRTRN,ELC001,1,2034,S21,RE1,206.1884
PWRTRN,ELC001,1,2035,S21,RE1,220.1084
PWRWND,WND,1,2020,S21,RE1,5.7933
PWRWND,WND,1,2021,S21,RE1,5.7933
PWRWND,WND,1,2022,S21,RE1,5.7933
PWRWND,WND,1,2023,S21,RE1,5.7933
PWRWND,WND,1,2024,S21,RE1,5.7933
PWRWND,WND,1,2025,S21,RE1,5.7933
PWRWND,WND,1,2026,S21,RE1,5.7933
PWRWND,WND,1,2027,S21,RE1,5.7933
PWRWND,WND,1,2028,S21,RE1,5.7933
PWRWND,WND,1,2029,S21,RE1,5.7933
PWRWND,WND,1,2030,S21,RE1,5.7933
PWRWND,WND,1,2031,S21,RE1,5.7933
PWRWND,WND,1,2032,S21,RE1,5.7933
PWRWND,WND,1,2033,S21,RE1,5.7933
PWRWND,WND,1,2034,S21,RE1,5.7933
PWRWND,WND,1,2035,S21,RE1,5.7933
RSCHYD,WTRRUN,1,2020,S21,RE1,36.3381
RSCHYD,WTRRUN,1,2021,S21,RE1,36.3684
RSCHYD,WTRRUN,1,2022,S21,RE1,36.4009
RSCHYD,WTRRUN,1,2023,S21,RE1,36.436
RSCHYD,WTRRUN,1,2024,S21,RE1,36.4687
RSCHYD,WTRRUN,1,2025,S21,RE1,36.509
RSCHYD,WTRRUN,1,2026,S21,RE1,36.5419
RSCHYD,WTRRUN,1,2027,S21,RE1,36.5781
RSCHYD,WTRRUN,1,2028,S21,RE1,36.6162
RSCHYD,WTRRUN,1,2029,S21,RE1,36.6573
RSCHYD,WTRRUN,1,2030,S21,RE1,36.78
RSCHYD,WTRRUN,1,2031,S21,RE1,36.7781
RSCHYD,WTRRUN,1,2032,S21,RE1,36.7659
RSCHYD,WTRRUN,1,2033,S21,RE1,36.8969
RSCHYD,WTRRUN,1,2034,S21,RE1,36.9981
RSCHYD,WTRRUN,1,2035,S21,RE1,37.1305
UPSWTRSUR,WTRRUN,1,2020,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S21,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2022,S22,RE1,0.0296
DEMAGRGWTWAT,ELC002,1,2023,S22,RE1,0.0624
DEMAGRGWTWAT,ELC002,1,2024,S22,RE1,0.0535
DEMAGRGWTWAT,ELC002,1,2025,S22,RE1,0.0446
DEMAGRGWTWAT,ELC002,1,2026,S22,RE1,0.0356
DEMAGRGWTWAT,ELC002,1,2027,S22,RE1,0.0267
DEMAGRGWTWAT,ELC002,1,2028,S22,RE1,0.0178
DEMAGRGWTWAT,ELC002,1,2029,S22,RE1,0.0089
DEMAGRGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2022,S22,RE1,0.0274
DEMAGRGWTWAT,WTRGWT,1,2023,S22,RE1,0.0578
DEMAGRGWTWAT,WTRGWT,1,2024,S22,RE1,0.0495
DEMAGRGWTWAT,WTRGWT,1,2025,S22,RE1,0.0412
DEMAGRGWTWAT,WTRGWT,1,2026,S22,RE1,0.033
DEMAGRGWTWAT,WTRGWT,1,2027,S22,RE1,0.0248
DEMAGRGWTWAT,WTRGWT,1,2028,S22,RE1,0.0165
DEMAGRGWTWAT,WTRGWT,1,2029,S22,RE1,0.0082
DEMAGRGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMAGRGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMAGRSURWAT,ELC002,1,2020,S22,RE1,0.0708
DEMAGRSURWAT,ELC002,1,2021,S22,RE1,0.103
DEMAGRSURWAT,ELC002,1,2022,S22,RE1,0.1135
DEMAGRSURWAT,ELC002,1,2023,S22,RE1,0.1214
DEMAGRSURWAT,ELC002,1,2024,S22,RE1,0.1627
DEMAGRSURWAT,ELC002,1,2025,S22,RE1,0.2055
DEMAGRSURWAT,ELC002,1,2026,S22,RE1,0.2469
DEMAGRSURWAT,ELC002,1,2027,S22,RE1,0.2884
DEMAGRSURWAT,ELC002,1,2028,S22,RE1,0.3314
DEMAGRSURWAT,ELC002,1,2029,S22,RE1,0.3746
DEMAGRSURWAT,ELC002,1,2030,S22,RE1,0.4178
DEMAGRSURWAT,ELC002,1,2031,S22,RE1,0.4283
DEMAGRSURWAT,ELC002,1,2032,S22,RE1,0.4389
DEMAGRSURWAT,ELC002,1,2033,S22,RE1,0.4495
DEMAGRSURWAT,ELC002,1,2034,S22,RE1,0.4601
DEMAGRSURWAT,ELC002,1,2035,S22,RE1,0.471
DEMAGRSURWAT,WTRSUR,1,2020,S22,RE1,0.0824
DEMAGRSURWAT,WTRSUR,1,2021,S22,RE1,0.1198
DEMAGRSURWAT,WTRSUR,1,2022,S22,RE1,0.132
DEMAGRSURWAT,WTRSUR,1,2023,S22,RE1,0.1412
DEMAGRSURWAT,WTRSUR,1,2024,S22,RE1,0.1892
DEMAGRSURWAT,WTRSUR,1,2025,S22,RE1,0.2389
DEMAGRSURWAT,WTRSUR,1,2026,S22,RE1,0.2871
DEMAGRSURWAT,WTRSUR,1,2027,S22,RE1,0.3353
DEMAGRSURWAT,WTRSUR,1,2028,S22,RE1,0.3854
DEMAGRSURWAT,WTRSUR,1,2029,S22,RE1,0.4356
DEMAGRSURWAT,WTRSUR,1,2030,S22,RE1,0.4859
DEMAGRSURWAT,WTRSUR,1,2031,S22,RE1,0.498
DEMAGRSURWAT,WTRSUR,1,2032,S22,RE1,0.5103
DEMAGRSURWAT,WTRSUR,1,2033,S22,RE1,0.5227
DEMAGRSURWAT,WTRSUR,1,2034,S22,RE1,0.535
DEMAGRSURWAT,WTRSUR,1,2035,S22,RE1,0.5476
DEMPUBGWTWAT,ELC002,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,ELC002,1,2035,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2020,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2021,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2022,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2023,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2024,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2025,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2026,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2027,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2028,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2029,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2030,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2031,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2032,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2033,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2034,S22,RE1,0.0
DEMPUBGWTWAT,WTRGWT,1,2035,S22,RE1,0.0
DEMPUBSURWAT,ELC002,1,2020,S22,RE1,0.2026
DEMPUBSURWAT,ELC002,1,2021,S22,RE1,0.2169
DEMPUBSURWAT,ELC002,1,2022,S22,RE1,0.232
DEMPUBSURWAT,ELC002,1,2023,S22,RE1,0.2476
DEMPUBSURWAT,ELC002,1,2024,S22,RE1,0.2637
DEMPUBSURWAT,ELC002,1,2025,S22,RE1,0.2807
DEMPUBSURWAT,ELC002,1,2026,S22,RE1,0.2983
DEMPUBSURWAT,ELC002,1,2027,S22,RE1,0.3165
DEMPUBSURWAT,ELC002,1,2028,S22,RE1,0.3357
DEMPUBSURWAT,ELC002,1,2029,S22,RE1,0.3555
DEMPUBSURWAT,ELC002,1,2030,S22,RE1,0.3764
DEMPUBSURWAT,ELC002,1,2031,S22,RE1,0.3981
DEMPUBSURWAT,ELC002,1,2032,S22,RE1,0.4205
DEMPUBSURWAT,ELC002,1,2033,S22,RE1,0.4441
DEMPUBSURWAT,ELC002,1,2034,S22,RE1,0.4686
DEMPUBSURWAT,ELC002,1,2035,S22,RE1,0.4944
DEMPUBSURWAT,WTRSUR,1,2020,S22,RE1,0.0718
DEMPUBSURWAT,WTRSUR,1,2021,S22,RE1,0.0769
DEMPUBSURWAT,WTRSUR,1,2022,S22,RE1,0.0823
DEMPUBSURWAT,WTRSUR,1,2023,S22,RE1,0.0878
DEMPUBSURWAT,WTRSUR,1,2024,S22,RE1,0.0935
DEMPUBSURWAT,WTRSUR,1,2025,S22,RE1,0.0995
DEMPUBSURWAT,WTRSUR,1,2026,S22,RE1,0.1058
DEMPUBSURWAT,WTRSUR,1,2027,S22,RE1,0.1122
DEMPUBSURWAT,WTRSUR,1,2028,S22,RE1,0.119
DEMPUBSURWAT,WTRSUR,1,2029,S22,RE1,0.1261
DEMPUBSURWAT,WTRSUR,1,2030,S22,RE1,0.1335
DEMPUBSURWAT,WTRSUR,1,2031,S22,RE1,0.1412
DEMPUBSURWAT,WTRSUR,1,2032,S22,RE1,0.1491
DEMPUBSURWAT,WTRSUR,1,2033,S22,RE1,0.1575
DEMPUBSURWAT,WTRSUR,1,2034,S22,RE1,0.1662
DEMPUBSURWAT,WTRSUR,1,2035,S22,RE1,0.1753
DEMPWRSURWAT,ELC002,1,2020,S22,RE1,0.0195
DEMPWRSURWAT,ELC002,1,2021,S22,RE1,0.0213
DEMPWRSURWAT,ELC002,1,2022,S22,RE1,0.0235
DEMPWRSURWAT,ELC002,1,2023,S22,RE1,0.026
DEMPWRSURWAT,ELC002,1,2024,S22,RE1,0.0283
DEMPWRSURWAT,ELC002,1,2025,S22,RE1,0.0308
DEMPWRSURWAT,ELC002,1,2026,S22,RE1,0.0323
DEMPWRSURWAT,ELC002,1,2027,S22,RE1,0.035
DEMPWRSURWAT,ELC002,1,2028,S22,RE1,0.0379
DEMPWRSURWAT,ELC002,1,2029,S22,RE1,0.041
DEMPWRSURWAT,ELC002,1,2030,S22,RE1,0.0447
DEMPWRSURWAT,ELC002,1,2031,S22,RE1,0.0483
DEMPWRSURWAT,ELC002,1,2032,S22,RE1,0.0521
DEMPWRSURWAT,ELC002,1,2033,S22,RE1,0.0561
DEMPWRSURWAT,ELC002,1,2034,S22,RE1,0.0603
DEMPWRSURWAT,ELC002,1,2035,S22,RE1,0.0648
DEMPWRSURWAT,WTRSUR,1,2020,S22,RE1,0.0069
DEMPWRSURWAT,WTRSUR,1,2021,S22,RE1,0.0076
DEMPWRSURWAT,WTRSUR,1,2022,S22,RE1,0.0083
DEMPWRSURWAT,WTRSUR,1,2023,S22,RE1,0.0092
DEMPWRSURWAT,WTRSUR,1,2024,S22,RE1,0.01
DEMPWRSURWAT,WTRSUR,1,2025,S22,RE1,0.0109
DEMPWRSURWAT,WTRSUR,1,2026,S22,RE1,0.0115
DEMPWRSURWAT,WTRSUR,1,2027,S22,RE1,0.0124
DEMPWRSURWAT,WTRSUR,1,2028,S22,RE1,0.0134
DEMPWRSURWAT,WTRSUR,1,2029,S22,RE1,0.0145
DEMPWRSURWAT,WTRSUR,1,2030,S22,RE1,0.0158
DEMPWRSURWAT,WTRSUR,1,2031,S22,RE1,0.0171
DEMPWRSURWAT,WTRSUR,1,2032,S22,RE1,0.0185
DEMPWRSURWAT,WTRSUR,1,2033,S22,RE1,0.0199
DEMPWRSURWAT,WTRSUR,1,2034,S22,RE1,0.0214
DEMPWRSURWAT,WTRSUR,1,2035,S22,RE1,0.023
DEMTRABIO,CRPMAI,1,2020,S22,RE1,0.1955
DEMTRABIO,CRPMAI,1,2021,S22,RE1,0.2014
DEMTRABIO,CRPMAI,1,2022,S22,RE1,0.2072
DEMTRABIO,CRPMAI,1,2023,S22,RE1,0.2131
DEMTRABIO,CRPMAI,1,2024,S22,RE1,0.219
DEMTRABIO,CRPMAI,1,2025,S22,RE1,0.2268
DEMTRABIO,CRPMAI,1,2026,S22,RE1,0.2326
DEMTRABIO,CRPMAI,1,2027,S22,RE1,0.2385
DEMTRABIO,CRPMAI,1,2028,S22,RE1,0.2463
DEMTRABIO,CRPMAI,1,2029,S22,RE1,0.2541
DEMTRABIO,CRPMAI,1,2030,S22,RE1,0.262
DEMTRABIO,CRPMAI,1,2031,S22,RE1,0.2698
DEMTRABIO,CRPMAI,1,2032,S22,RE1,0.2776
DEMTRABIO,CRPMAI,1,2033,S22,RE1,0.2854
DEMTRABIO,CRPMAI,1,2034,S22,RE1,0.2933
DEMTRABIO,CRPMAI,1,2035,S22,RE1,0.3011
LNDBLT,LND,1,2020,S22,RE1,2.475
LNDBLT,LND,1,2021,S22,RE1,2.508
LNDBLT,LND,1,2022,S22,RE1,2.5245
LNDBLT,LND,1,2023,S22,RE1,2.5575
LNDBLT,LND,1,2024,S22,RE1,2.574
LNDBLT,LND,1,2025,S22,RE1,2.607
LNDBLT,LND,1,2026,S22,RE1,2.6235
LNDBLT,LND,1,2027,S22,RE1,2.6565
LNDBLT,LND,1,2028,S22,RE1,2.673
LNDBLT,LND,1,2029,S22,RE1,2.706
LNDBLT,LND,1,2030,S22,RE1,2.739
LNDBLT,LND,1,2031,S22,RE1,2.7555
LNDBLT,LND,1,2032,S22,RE1,2.7885
LNDBLT,LND,1,2033,S22,RE1,2.8215
LNDBLT,LND,1,2034,S22,RE1,2.838
LNDBLT,LND,1,2035,S22,RE1,2.871
LNDBLT,WTRPRC,1,2020,S22,RE1,2.97
LNDBLT,WTRPRC,1,2021,S22,RE1,3.0096
LNDBLT,WTRPRC,1,2022,S22,RE1,3.0294
LNDBLT,WTRPRC,1,2023,S22,RE1,3.069
LNDBLT,WTRPRC,1,2024,S22,RE1,3.0888
LNDBLT,WTRPRC,1,2025,S22,RE1,3.1284
LNDBLT,WTRPRC,1,2026,S22,RE1,3.1482
LNDBLT,WTRPRC,1,2027,S22,RE1,3.1878
LNDBLT,WTRPRC,1,2028,S22,RE1,3.2076
LNDBLT,WTRPRC,1,2029,S22,RE1,3.2472
LNDBLT,WTRPRC,1,2030,S22,RE1,3.2868
LNDBLT,WTRPRC,1,2031,S22,RE1,3.3066
LNDBLT,WTRPRC,1,2032,S22,RE1,3.3462
LNDBLT,WTRPRC,1,2033,S22,RE1,3.3858
LNDBLT,WTRPRC,1,2034,S22,RE1,3.4056
LNDBLT,WTRPRC,1,2035,S22,RE1,3.4452
LNDFOR,LND,1,2020,S22,RE1,41.844
LNDFOR,LND,1,2021,S22,RE1,41.8164
LNDFOR,LND,1,2022,S22,RE1,41.8075
LNDFOR,LND,1,2023,S22,RE1,41.7822
LNDFOR,LND,1,2024,S22,RE1,41.7729
LNDFOR,LND,1,2025,S22,RE1,41.7433
LNDFOR,LND,1,2026,S22,RE1,41.7338
LNDFOR,LND,1,2027,S22,RE1,41.7075
LNDFOR,LND,1,2028,S22,RE1,41.6937
LNDFOR,LND,1,2029,S22,RE1,41.6632
LNDFOR,LND,1,2030,S22,RE1,41.5312
LNDFOR,LND,1,2031,S22,RE1,41.5312
LNDFOR,LND,1,2032,S22,RE1,41.5312
LNDFOR,LND,1,2033,S22,RE1,41.5312
LNDFOR,LND,1,2034,S22,RE1,41.5312
LNDFOR,LND,1,2035,S22,RE1,41.5312
LNDFOR,WTRPRC,1,2020,S22,RE1,50.2128
