t,f,m,y,l,r,RateOfProductionByTechnology
LNDWAT,WTREVT,1,2032,S12,RE1,8.7573
LNDWAT,WTREVT,1,2033,S12,RE1,6.6667
LNDWAT,WTREVT,1,2034,S12,RE1,8.5419
LNDWAT,WTREVT,1,2035,S12,RE1,8.4156
LNDWAT,WTRGWT,1,2020,S12,RE1,1.999
LNDWAT,WTRGWT,1,2021,S12,RE1,2.0017
LNDWAT,WTRGWT,1,2022,S12,RE1,2.0017
LNDWAT,WTRGWT,1,2023,S12,RE1,2.0017
LNDWAT,WTRGWT,1,2024,S12,RE1,2.0017
LNDWAT,WTRGWT,1,2025,S12,RE1,1.7515
LNDWAT,WTRGWT,1,2026,S12,RE1,1.7515
LNDWAT,WTRGWT,1,2027,S12,RE1,1.4363
LNDWAT,WTRGWT,1,2028,S12,RE1,1.7515
LNDWAT,WTRGWT,1,2029,S12,RE1,1.4275
LNDWAT,WTRGWT,1,2030,S12,RE1,1.539
LNDWAT,WTRGWT,1,2031,S12,RE1,1.6278
LNDWAT,WTRGWT,1,2032,S12,RE1,1.7515
LNDWAT,WTRGWT,1,2033,S12,RE1,1.3333
LNDWAT,WTRGWT,1,2034,S12,RE1,1.7084
LNDWAT,WTRGWT,1,2035,S12,RE1,1.6831
LNDWAT,WTRRUN,1,2020,S12,RE1,17.9909
LNDWAT,WTRRUN,1,2021,S12,RE1,17.7649
LNDWAT,WTRRUN,1,2022,S12,RE1,17.5147
LNDWAT,WTRRUN,1,2023,S12,RE1,17.2645
LNDWAT,WTRRUN,1,2024,S12,RE1,17.0143
LNDWAT,WTRRUN,1,2025,S12,RE1,16.7641
LNDWAT,WTRRUN,1,2026,S12,RE1,16.7641
LNDWAT,WTRRUN,1,2027,S12,RE1,13.5424
LNDWAT,WTRRUN,1,2028,S12,RE1,16.2637
LNDWAT,WTRRUN,1,2029,S12,RE1,13.0513
LNDWAT,WTRRUN,1,2030,S12,RE1,14.0712
LNDWAT,WTRRUN,1,2031,S12,RE1,14.8824
LNDWAT,WTRRUN,1,2032,S12,RE1,16.0134
LNDWAT,WTRRUN,1,2033,S12,RE1,12.0001
LNDWAT,WTRRUN,1,2034,S12,RE1,15.3755
LNDWAT,WTRRUN,1,2035,S12,RE1,15.1481
MINCOA,COA,1,2020,S12,RE1,328.7281
MINCOA,COA,1,2021,S12,RE1,363.4795
MINCOA,COA,1,2022,S12,RE1,378.432
MINCOA,COA,1,2023,S12,RE1,378.432
MINCOA,COA,1,2024,S12,RE1,378.432
MINCOA,COA,1,2025,S12,RE1,378.432
MINCOA,COA,1,2026,S12,RE1,378.432
MINCOA,COA,1,2027,S12,RE1,378.432
MINCOA,COA,1,2028,S12,RE1,378.432
MINCOA,COA,1,2029,S12,RE1,378.432
MINCOA,COA,1,2030,S12,RE1,189.216
MINCOA,COA,1,2031,S12,RE1,189.216
MINCOA,COA,1,2032,S12,RE1,20.2731
MINCOA,COA,1,2033,S12,RE1,20.2731
MINCOA,COA,1,2034,S12,RE1,20.2731
MINCOA,COA,1,2035,S12,RE1,20.2731
MINGAS,GAS,1,2020,S12,RE1,0.0
MINGAS,GAS,1,2021,S12,RE1,0.0
MINGAS,GAS,1,2022,S12,RE1,18.9684
MINGAS,GAS,1,2023,S12,RE1,49.7735
MINGAS,GAS,1,2024,S12,RE1,80.4991
MINGAS,GAS,1,2025,S12,RE1,113.2468
MINGAS,GAS,1,2026,S12,RE1,149.6574
MINGAS,GAS,1,2027,S12,RE1,186.1035
MINGAS,GAS,1,2028,S12,RE1,224.621
MINGAS,GAS,1,2029,S12,RE1,266.7852
MINGAS,GAS,1,2030,S12,RE1,436.9832
MINGAS,GAS,1,2031,S12,RE1,482.3405
MINGAS,GAS,1,2032,S12,RE1,644.0571
MINGAS,GAS,1,2033,S12,RE1,695.0477
MINGAS,GAS,1,2034,S12,RE1,749.9714
MINGAS,GAS,1,2035,S12,RE1,806.6076
PWRCOA,ELC001,1,2020,S12,RE1,109.576
PWRCOA,ELC001,1,2021,S12,RE1,121.1598
PWRCOA,ELC001,1,2022,S12,RE1,126.144
PWRCOA,ELC001,1,2023,S12,RE1,126.144
PWRCOA,ELC001,1,2024,S12,RE1,126.144
PWRCOA,ELC001,1,2025,S12,RE1,126.144
PWRCOA,ELC001,1,2026,S12,RE1,126.144
PWRCOA,ELC001,1,2027,S12,RE1,126.144
PWRCOA,ELC001,1,2028,S12,RE1,126.144
PWRCOA,ELC001,1,2029,S12,RE1,126.144
PWRCOA,ELC001,1,2030,S12,RE1,63.072
PWRCOA,ELC001,1,2031,S12,RE1,63.072
PWRCOA,ELC001,1,2032,S12,RE1,6.7577
PWRCOA,ELC001,1,2033,S12,RE1,6.7577
PWRCOA,ELC001,1,2034,S12,RE1,6.7577
PWRCOA,ELC001,1,2035,S12,RE1,6.7577
PWRGAS,ELC001,1,2020,S12,RE1,0.0
PWRGAS,ELC001,1,2021,S12,RE1,0.0
PWRGAS,ELC001,1,2022,S12,RE1,9.4842
PWRGAS,ELC001,1,2023,S12,RE1,24.8867
PWRGAS,ELC001,1,2024,S12,RE1,40.2496
PWRGAS,ELC001,1,2025,S12,RE1,56.6234
PWRGAS,ELC001,1,2026,S12,RE1,74.8287
PWRGAS,ELC001,1,2027,S12,RE1,93.0518
PWRGAS,ELC001,1,2028,S12,RE1,112.3105
PWRGAS,ELC001,1,2029,S12,RE1,133.3926
PWRGAS,ELC001,1,2030,S12,RE1,218.4916
PWRGAS,ELC001,1,2031,S12,RE1,241.1703
PWRGAS,ELC001,1,2032,S12,RE1,322.0286
PWRGAS,ELC001,1,2033,S12,RE1,347.5239
PWRGAS,ELC001,1,2034,S12,RE1,374.9857
PWRGAS,ELC001,1,2035,S12,RE1,403.3038
PWRHYD,ELC001,1,2020,S12,RE1,28.3824
PWRHYD,ELC001,1,2021,S12,RE1,28.3824
PWRHYD,ELC001,1,2022,S12,RE1,28.3824
PWRHYD,ELC001,1,2023,S12,RE1,28.3824
PWRHYD,ELC001,1,2024,S12,RE1,28.3824
PWRHYD,ELC001,1,2025,S12,RE1,28.3824
PWRHYD,ELC001,1,2026,S12,RE1,28.3824
PWRHYD,ELC001,1,2027,S12,RE1,28.3824
PWRHYD,ELC001,1,2028,S12,RE1,28.3824
PWRHYD,ELC001,1,2029,S12,RE1,28.3824
PWRHYD,ELC001,1,2030,S12,RE1,28.3824
PWRHYD,ELC001,1,2031,S12,RE1,28.3824
PWRHYD,ELC001,1,2032,S12,RE1,28.3824
PWRHYD,ELC001,1,2033,S12,RE1,28.3824
PWRHYD,ELC001,1,2034,S12,RE1,28.3824
PWRHYD,ELC001,1,2035,S12,RE1,28.3824
PWRSOL,ELC002,1,2020,S12,RE1,0.6307
PWRSOL,ELC002,1,2021,S12,RE1,0.6307
PWRSOL,ELC002,1,2022,S12,RE1,0.6307
PWRSOL,ELC002,1,2023,S12,RE1,0.6307
PWRSOL,ELC002,1,2024,S12,RE1,0.6307
PWRSOL,ELC002,1,2025,S12,RE1,0.6307
PWRSOL,ELC002,1,2026,S12,RE1,0.6307
PWRSOL,ELC002,1,2027,S12,RE1,0.6307
PWRSOL,ELC002,1,2028,S12,RE1,0.6307
PWRSOL,ELC002,1,2029,S12,RE1,0.6307
PWRSOL,ELC002,1,2030,S12,RE1,0.6307
PWRSOL,ELC002,1,2031,S12,RE1,0.6307
PWRSOL,ELC002,1,2032,S12,RE1,0.6307
PWRSOL,ELC002,1,2033,S12,RE1,0.6307
PWRSOL,ELC002,1,2034,S12,RE1,0.6307
PWRSOL,ELC002,1,2035,S12,RE1,0.6307
PWRTRN,ELC002,1,2020,S12,RE1,137.3604
PWRTRN,ELC002,1,2021,S12,RE1,147.7858
PWRTRN,ELC002,1,2022,S12,RE1,160.8073
PWRTRN,ELC002,1,2023,S12,RE1,174.6697
PWRTRN,ELC002,1,2024,S12,RE1,188.4962
PWRTRN,ELC002,1,2025,S12,RE1,203.2326
PWRTRN,ELC002,1,2026,S12,RE1,219.6174
PWRTRN,ELC002,1,2027,S12,RE1,236.0182
PWRTRN,ELC002,1,2028,S12,RE1,253.351
PWRTRN,ELC002,1,2029,S12,RE1,272.3249
PWRTRN,ELC002,1,2030,S12,RE1,292.1492
PWRTRN,ELC002,1,2031,S12,RE1,312.56
PWRTRN,ELC002,1,2032,S12,RE1,334.6496
PWRTRN,ELC002,1,2033,S12,RE1,357.5954
PWRTRN,ELC002,1,2034,S12,RE1,382.311
PWRTRN,ELC002,1,2035,S12,RE1,407.7973
PWRWND,ELC001,1,2020,S12,RE1,14.6642
PWRWND,ELC001,1,2021,S12,RE1,14.6642
PWRWND,ELC001,1,2022,S12,RE1,14.6642
PWRWND,ELC001,1,2023,S12,RE1,14.6642
PWRWND,ELC001,1,2024,S12,RE1,14.6642
PWRWND,ELC001,1,2025,S12,RE1,14.6642
PWRWND,ELC001,1,2026,S12,RE1,14.6642
PWRWND,ELC001,1,2027,S12,RE1,14.6642
PWRWND,ELC001,1,2028,S12,RE1,14.6642
PWRWND,ELC001,1,2029,S12,RE1,14.6642
PWRWND,ELC001,1,2030,S12,RE1,14.6642
PWRWND,ELC001,1,2031,S12,RE1,14.6642
PWRWND,ELC001,1,2032,S12,RE1,14.6642
PWRWND,ELC001,1,2033,S12,RE1,14.6642
PWRWND,ELC001,1,2034,S12,RE1,14.6642
PWRWND,ELC001,1,2035,S12,RE1,14.6642
RSCHYD,HYD,1,2020,S12,RE1,28.3824
RSCHYD,HYD,1,2021,S12,RE1,28.3824
RSCHYD,HYD,1,2022,S12,RE1,28.3824
RSCHYD,HYD,1,2023,S12,RE1,28.3824
RSCHYD,HYD,1,2024,S12,RE1,28.3824
RSCHYD,HYD,1,2025,S12,RE1,28.3824
RSCHYD,HYD,1,2026,S12,RE1,28.3824
RSCHYD,HYD,1,2027,S12,RE1,28.3824
RSCHYD,HYD,1,2028,S12,RE1,28.3824
RSCHYD,HYD,1,2029,S12,RE1,28.3824
RSCHYD,HYD,1,2030,S12,RE1,28.3824
RSCHYD,HYD,1,2031,S12,RE1,28.3824
RSCHYD,HYD,1,2032,S12,RE1,28.3824
RSCHYD,HYD,1,2033,S12,RE1,28.3824
RSCHYD,HYD,1,2034,S12,RE1,28.3824
RSCHYD,HYD,1,2035,S12,RE1,28.3824
RSCHYD,WTRSUR,1,2020,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2021,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2022,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2023,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2024,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2025,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2026,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2027,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2028,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2029,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2030,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2031,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2032,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2033,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2034,S12,RE1,81.0926
RSCHYD,WTRSUR,1,2035,S12,RE1,81.0926
RSCLND,LND,1,2020,S12,RE1,300.0
RSCLND,LND,1,2021,S12,RE1,300.0
RSCLND,LND,1,2022,S12,RE1,300.0
RSCLND,LND,1,2023,S12,RE1,300.0
RSCLND,LND,1,2024,S12,RE1,300.0
RSCLND,LND,1,2025,S12,RE1,300.0
RSCLND,LND,1,2026,S12,RE1,300.0
RSCLND,LND,1,2027,S12,RE1,299.4048
RSCLND,LND,1,2028,S12,RE1,300.0
RSCLND,LND,1,2029,S12,RE1,299.4048
RSCLND,LND,1,2030,S12,RE1,299.4048
RSCLND,LND,1,2031,S12,RE1,299.4048
RSCLND,LND,1,2032,S12,RE1,300.0
RSCLND,LND,1,2033,S12,RE1,299.4048
RSCLND,LND,1,2034,S12,RE1,300.0
RSCLND,LND,1,2035,S12,RE1,300.0
RSCPRC,WTRPRC,1,2020,S12,RE1,360.0
RSCPRC,WTRPRC,1,2021,S12,RE1,354.0
RSCPRC,WTRPRC,1,2022,S12,RE1,351.0
RSCPRC,WTRPRC,1,2023,S12,RE1,345.0
RSCPRC,WTRPRC,1,2024,S12,RE1,342.0
RSCPRC,WTRPRC,1,2025,S12,RE1,336.0
RSCPRC,WTRPRC,1,2026,S12,RE1,333.0
RSCPRC,WTRPRC,1,2027,S12,RE1,324.0476
RSCPRC,WTRPRC,1,2028,S12,RE1,324.0
RSCPRC,WTRPRC,1,2029,S12,RE1,315.0476
RSCPRC,WTRPRC,1,2030,S12,RE1,314.1337
RSCPRC,WTRPRC,1,2031,S12,RE1,315.7484
RSCPRC,WTRPRC,1,2032,S12,RE1,318.0
RSCPRC,WTRPRC,1,2033,S12,RE1,312.0476
RSCPRC,WTRPRC,1,2034,S12,RE1,315.0
RSCPRC,WTRPRC,1,2035,S12,RE1,315.0
RSCSOL,SOL,1,2020,S12,RE1,0.6307
RSCSOL,SOL,1,2021,S12,RE1,0.6307
RSCSOL,SOL,1,2022,S12,RE1,0.6307
RSCSOL,SOL,1,2023,S12,RE1,0.6307
RSCSOL,SOL,1,2024,S12,RE1,0.6307
RSCSOL,SOL,1,2025,S12,RE1,0.6307
RSCSOL,SOL,1,2026,S12,RE1,0.6307
RSCSOL,SOL,1,2027,S12,RE1,0.6307
RSCSOL,SOL,1,2028,S12,RE1,0.6307
RSCSOL,SOL,1,2029,S12,RE1,0.6307
RSCSOL,SOL,1,2030,S12,RE1,0.6307
RSCSOL,SOL,1,2031,S12,RE1,0.6307
RSCSOL,SOL,1,2032,S12,RE1,0.6307
RSCSOL,SOL,1,2033,S12,RE1,0.6307
RSCSOL,SOL,1,2034,S12,RE1,0.6307
RSCSOL,SOL,1,2035,S12,RE1,0.6307
RSCWND,WND,1,2020,S12,RE1,14.6642
RSCWND,WND,1,2021,S12,RE1,14.6642
RSCWND,WND,1,2022,S12,RE1,14.6642
RSCWND,WND,1,2023,S12,RE1,14.6642
RSCWND,WND,1,2024,S12,RE1,14.6642
RSCWND,WND,1,2025,S12,RE1,14.6642
RSCWND,WND,1,2026,S12,RE1,14.6642
RSCWND,WND,1,2027,S12,RE1,14.6642
RSCWND,WND,1,2028,S12,RE1,14.6642
RSCWND,WND,1,2029,S12,RE1,14.6642
RSCWND,WND,1,2030,S12,RE1,14.6642
RSCWND,WND,1,2031,S12,RE1,14.6642
RSCWND,WND,1,2032,S12,RE1,14.6642
RSCWND,WND,1,2033,S12,RE1,14.6642
RSCWND,WND,1,2034,S12,RE1,14.6642
RSCWND,WND,1,2035,S12,RE1,14.6642
UPSWTRSUR,WTRSUR,1,2020,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2021,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2022,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2023,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2024,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2025,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2026,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2027,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2028,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2029,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2030,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2031,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2032,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2033,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2034,S12,RE1,0.0
UPSWTRSUR,WTRSUR,1,2035,S12,RE1,0.0
DEMAGRDSL,AGRDSL,1,2020,S21,RE1,2.0298
DEMAGRDSL,AGRDSL,1,2021,S21,RE1,2.1428
DEMAGRDSL,AGRDSL,1,2022,S21,RE1,2.235
DEMAGRDSL,AGRDSL,1,2023,S21,RE1,2.324
DEMAGRDSL,AGRDSL,1,2024,S21,RE1,2.4132
DEMAGRDSL,AGRDSL,1,2025,S21,RE1,2.5122
DEMAGRDSL,AGRDSL,1,2026,S21,RE1,2.5984
DEMAGRDSL,AGRDSL,1,2027,S21,RE1,2.6841
DEMAGRDSL,AGRDSL,1,2028,S21,RE1,2.7804
DEMAGRDSL,AGRDSL,1,2029,S21,RE1,2.8755
DEMAGRDSL,AGRDSL,1,2030,S21,RE1,2.9704
DEMAGRDSL,AGRDSL,1,2031,S21,RE1,3.0468
DEMAGRDSL,AGRDSL,1,2032,S21,RE1,3.1236
DEMAGRDSL,AGRDSL,1,2033,S21,RE1,3.2009
DEMAGRDSL,AGRDSL,1,2034,S21,RE1,3.2782
DEMAGRDSL,AGRDSL,1,2035,S21,RE1,3.3571
DEMAGRGWTWAT,AGRWAT,1,2020,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2021,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2022,S21,RE1,0.1863
DEMAGRGWTWAT,AGRWAT,1,2023,S21,RE1,0.245
DEMAGRGWTWAT,AGRWAT,1,2024,S21,RE1,0.21
DEMAGRGWTWAT,AGRWAT,1,2025,S21,RE1,0.175
DEMAGRGWTWAT,AGRWAT,1,2026,S21,RE1,0.14
DEMAGRGWTWAT,AGRWAT,1,2027,S21,RE1,0.105
DEMAGRGWTWAT,AGRWAT,1,2028,S21,RE1,0.07
DEMAGRGWTWAT,AGRWAT,1,2029,S21,RE1,0.035
DEMAGRGWTWAT,AGRWAT,1,2030,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2031,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2032,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2033,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2034,S21,RE1,0.0
DEMAGRGWTWAT,AGRWAT,1,2035,S21,RE1,0.0
DEMAGRSURWAT,AGRWAT,1,2020,S21,RE1,0.3494
DEMAGRSURWAT,AGRWAT,1,2021,S21,RE1,0.5428
DEMAGRSURWAT,AGRWAT,1,2022,S21,RE1,0.56
DEMAGRSURWAT,AGRWAT,1,2023,S21,RE1,0.7361
DEMAGRSURWAT,AGRWAT,1,2024,S21,RE1,0.9972
DEMAGRSURWAT,AGRWAT,1,2025,S21,RE1,1.3101
DEMAGRSURWAT,AGRWAT,1,2026,S21,RE1,1.5937
DEMAGRSURWAT,AGRWAT,1,2027,S21,RE1,1.8865
DEMAGRSURWAT,AGRWAT,1,2028,S21,RE1,2.248
DEMAGRSURWAT,AGRWAT,1,2029,S21,RE1,2.5742
DEMAGRSURWAT,AGRWAT,1,2030,S21,RE1,2.9099
DEMAGRSURWAT,AGRWAT,1,2031,S21,RE1,2.9833
DEMAGRSURWAT,AGRWAT,1,2032,S21,RE1,3.0573
DEMAGRSURWAT,AGRWAT,1,2033,S21,RE1,3.1319
DEMAGRSURWAT,AGRWAT,1,2034,S21,RE1,3.2733
DEMAGRSURWAT,AGRWAT,1,2035,S21,RE1,3.351
DEMPUBGWTWAT,PUBWAT,1,2020,S21,RE1,0.6534
DEMPUBGWTWAT,PUBWAT,1,2021,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2022,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2023,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2024,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2025,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2026,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2027,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2028,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2029,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2030,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2031,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2032,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2033,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2034,S21,RE1,0.664
DEMPUBGWTWAT,PUBWAT,1,2035,S21,RE1,0.664
DEMPUBSURWAT,PUBWAT,1,2020,S21,RE1,0.664
DEMPUBSURWAT,PUBWAT,1,2021,S21,RE1,0.7464
DEMPUBSURWAT,PUBWAT,1,2022,S21,RE1,0.8448
DEMPUBSURWAT,PUBWAT,1,2023,S21,RE1,0.9458
DEMPUBSURWAT,PUBWAT,1,2024,S21,RE1,1.0508
DEMPUBSURWAT,PUBWAT,1,2025,S21,RE1,1.1611
DEMPUBSURWAT,PUBWAT,1,2026,S21,RE1,1.2754
DEMPUBSURWAT,PUBWAT,1,2027,S21,RE1,1.3938
DEMPUBSURWAT,PUBWAT,1,2028,S21,RE1,1.5187
DEMPUBSURWAT,PUBWAT,1,2029,S21,RE1,1.6477
DEMPUBSURWAT,PUBWAT,1,2030,S21,RE1,1.7833
DEMPUBSURWAT,PUBWAT,1,2031,S21,RE1,1.9242
DEMPUBSURWAT,PUBWAT,1,2032,S21,RE1,2.0704
DEMPUBSURWAT,PUBWAT,1,2033,S21,RE1,2.2233
DEMPUBSURWAT,PUBWAT,1,2034,S21,RE1,2.3828
DEMPUBSURWAT,PUBWAT,1,2035,S21,RE1,2.5502
DEMPWRSURWAT,PWRWAT,1,2020,S21,RE1,0.0406
DEMPWRSURWAT,PWRWAT,1,2021,S21,RE1,0.0437
DEMPWRSURWAT,PWRWAT,1,2022,S21,RE1,0.0479
DEMPWRSURWAT,PWRWAT,1,2023,S21,RE1,0.0528
DEMPWRSURWAT,PWRWAT,1,2024,S21,RE1,0.058
DEMPWRSURWAT,PWRWAT,1,2025,S21,RE1,0.0641
DEMPWRSURWAT,PWRWAT,1,2026,S21,RE1,0.0716
DEMPWRSURWAT,PWRWAT,1,2027,S21,RE1,0.0777
DEMPWRSURWAT,PWRWAT,1,2028,S21,RE1,0.084
DEMPWRSURWAT,PWRWAT,1,2029,S21,RE1,0.091
DEMPWRSURWAT,PWRWAT,1,2030,S21,RE1,0.0957
DEMPWRSURWAT,PWRWAT,1,2031,S21,RE1,0.1031
DEMPWRSURWAT,PWRWAT,1,2032,S21,RE1,0.1111
DEMPWRSURWAT,PWRWAT,1,2033,S21,RE1,0.1194
DEMPWRSURWAT,PWRWAT,1,2034,S21,RE1,0.1284
DEMPWRSURWAT,PWRWAT,1,2035,S21,RE1,0.1377
DEMTRABIO,TRABIO,1,2020,S21,RE1,9.9997
DEMTRABIO,TRABIO,1,2021,S21,RE1,10.3002
DEMTRABIO,TRABIO,1,2022,S21,RE1,10.5998
DEMTRABIO,TRABIO,1,2023,S21,RE1,10.9003
DEMTRABIO,TRABIO,1,2024,S21,RE1,11.1999
DEMTRABIO,TRABIO,1,2025,S21,RE1,11.5999
DEMTRABIO,TRABIO,1,2026,S21,RE1,11.9004
DEMTRABIO,TRABIO,1,2027,S21,RE1,12.2
DEMTRABIO,TRABIO,1,2028,S21,RE1,12.6001
DEMTRABIO,TRABIO,1,2029,S21,RE1,13.0001
DEMTRABIO,TRABIO,1,2030,S21,RE1,13.4002
DEMTRABIO,TRABIO,1,2031,S21,RE1,13.8002
DEMTRABIO,TRABIO,1,2032,S21,RE1,14.2003
DEMTRABIO,TRABIO,1,2033,S21,RE1,14.6004
DEMTRABIO,TRABIO,1,2034,S21,RE1,15.0004
DEMTRABIO,TRABIO,1,2035,S21,RE1,15.3996
LNDBLT,LBLT,1,2020,S21,RE1,15.0
LNDBLT,LBLT,1,2021,S21,RE1,15.2
LNDBLT,LBLT,1,2022,S21,RE1,15.3
LNDBLT,LBLT,1,2023,S21,RE1,15.5
LNDBLT,LBLT,1,2024,S21,RE1,15.6
LNDBLT,LBLT,1,2025,S21,RE1,15.8
LNDBLT,LBLT,1,2026,S21,RE1,15.9
LNDBLT,LBLT,1,2027,S21,RE1,16.1
LNDBLT,LBLT,1,2028,S21,RE1,16.2
LNDBLT,LBLT,1,2029,S21,RE1,16.4
LNDBLT,LBLT,1,2030,S21,RE1,16.6
LNDBLT,LBLT,1,2031,S21,RE1,16.7
LNDBLT,LBLT,1,2032,S21,RE1,16.9
LNDBLT,LBLT,1,2033,S21,RE1,17.1
LNDBLT,LBLT,1,2034,S21,RE1,17.2
LNDBLT,LBLT,1,2035,S21,RE1,17.4
LNDBLT,WTREVT,1,2020,S21,RE1,11.25
LNDBLT,WTREVT,1,2021,S21,RE1,11.248
LNDBLT,WTREVT,1,2022,S21,RE1,11.169
LNDBLT,WTREVT,1,2023,S21,RE1,11.16
LNDBLT,WTREVT,1,2024,S21,RE1,11.076
LNDBLT,WTREVT,1,2025,S21,RE1,11.06
LNDBLT,WTREVT,1,2026,S21,RE1,10.971
LNDBLT,WTREVT,1,2027,S21,RE1,10.948
LNDBLT,WTREVT,1,2028,S21,RE1,11.016
LNDBLT,WTREVT,1,2029,S21,RE1,10.988
LNDBLT,WTREVT,1,2030,S21,RE1,11.122
LNDBLT,WTREVT,1,2031,S21,RE1,11.022
LNDBLT,WTREVT,1,2032,S21,RE1,11.154
LNDBLT,WTREVT,1,2033,S21,RE1,11.286
LNDBLT,WTREVT,1,2034,S21,RE1,11.352
LNDBLT,WTREVT,1,2035,S21,RE1,11.484
LNDBLT,WTRGWT,1,2020,S21,RE1,0.6
LNDBLT,WTRGWT,1,2021,S21,RE1,0.608
LNDBLT,WTRGWT,1,2022,S21,RE1,0.612
LNDBLT,WTRGWT,1,2023,S21,RE1,0.62
LNDBLT,WTRGWT,1,2024,S21,RE1,0.624
LNDBLT,WTRGWT,1,2025,S21,RE1,0.632
LNDBLT,WTRGWT,1,2026,S21,RE1,0.636
LNDBLT,WTRGWT,1,2027,S21,RE1,0.644
LNDBLT,WTRGWT,1,2028,S21,RE1,0.648
LNDBLT,WTRGWT,1,2029,S21,RE1,0.656
LNDBLT,WTRGWT,1,2030,S21,RE1,0.664
LNDBLT,WTRGWT,1,2031,S21,RE1,0.668
LNDBLT,WTRGWT,1,2032,S21,RE1,0.676
LNDBLT,WTRGWT,1,2033,S21,RE1,0.684
LNDBLT,WTRGWT,1,2034,S21,RE1,0.688
LNDBLT,WTRGWT,1,2035,S21,RE1,0.522
LNDBLT,WTRRUN,1,2020,S21,RE1,6.15
LNDBLT,WTRRUN,1,2021,S21,RE1,6.08
LNDBLT,WTRRUN,1,2022,S21,RE1,6.12
LNDBLT,WTRRUN,1,2023,S21,RE1,6.045
LNDBLT,WTRRUN,1,2024,S21,RE1,6.084
LNDBLT,WTRRUN,1,2025,S21,RE1,6.004
LNDBLT,WTRRUN,1,2026,S21,RE1,6.042
LNDBLT,WTRRUN,1,2027,S21,RE1,5.957
LNDBLT,WTRRUN,1,2028,S21,RE1,5.994
LNDBLT,WTRRUN,1,2029,S21,RE1,5.904
LNDBLT,WTRRUN,1,2030,S21,RE1,5.976
LNDBLT,WTRRUN,1,2031,S21,RE1,6.012
LNDBLT,WTRRUN,1,2032,S21,RE1,6.084
LNDBLT,WTRRUN,1,2033,S21,RE1,6.156
LNDBLT,WTRRUN,1,2034,S21,RE1,6.192
LNDBLT,WTRRUN,1,2035,S21,RE1,6.264
LNDFOR,LFOR,1,2020,S21,RE1,253.6
LNDFOR,LFOR,1,2021,S21,RE1,253.4175
LNDFOR,LFOR,1,2022,S21,RE1,253.3505
LNDFOR,LFOR,1,2023,S21,RE1,253.1898
LNDFOR,LFOR,1,2024,S21,RE1,253.1284
LNDFOR,LFOR,1,2025,S21,RE1,252.9477
LNDFOR,LFOR,1,2026,S21,RE1,252.8926
LNDFOR,LFOR,1,2027,S21,RE1,251.8293
