r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,PWRWAT,PWRCOA,2031,1,RE1,S12,RE1,0.0028
RE1,PWRWAT,PWRCOA,2032,1,RE1,S12,RE1,0.0003
RE1,PWRWAT,PWRCOA,2033,1,RE1,S12,RE1,0.0003
RE1,PWRWAT,PWRCOA,2034,1,RE1,S12,RE1,0.0028
RE1,PWRWAT,PWRCOA,2035,1,RE1,S12,RE1,0.0028
RE1,GAS,PWRGAS,2020,1,RE1,S12,RE1,0.4947
RE1,GAS,PWRGAS,2022,1,RE1,S12,RE1,3.1867
RE1,GAS,PWRGAS,2023,1,RE1,S12,RE1,8.3619
RE1,GAS,PWRGAS,2024,1,RE1,S12,RE1,13.5239
RE1,GAS,PWRGAS,2025,1,RE1,S12,RE1,35.8399
RE1,GAS,PWRGAS,2026,1,RE1,S12,RE1,44.0823
RE1,GAS,PWRGAS,2027,1,RE1,S12,RE1,60.2484
RE1,GAS,PWRGAS,2028,1,RE1,S12,RE1,59.2712
RE1,GAS,PWRGAS,2029,1,RE1,S12,RE1,66.9981
RE1,GAS,PWRGAS,2030,1,RE1,S12,RE1,96.1357
RE1,GAS,PWRGAS,2031,1,RE1,S12,RE1,104.3442
RE1,GAS,PWRGAS,2032,1,RE1,S12,RE1,113.1032
RE1,GAS,PWRGAS,2033,1,RE1,S12,RE1,141.293
RE1,GAS,PWRGAS,2034,1,RE1,S12,RE1,132.3589
RE1,GAS,PWRGAS,2035,1,RE1,S12,RE1,142.5826
RE1,PWRWAT,PWRGAS,2020,1,RE1,S12,RE1,0.0001
RE1,PWRWAT,PWRGAS,2022,1,RE1,S12,RE1,0.0004
RE1,PWRWAT,PWRGAS,2023,1,RE1,S12,RE1,0.0009
RE1,PWRWAT,PWRGAS,2024,1,RE1,S12,RE1,0.0015
RE1,PWRWAT,PWRGAS,2025,1,RE1,S12,RE1,0.0039
RE1,PWRWAT,PWRGAS,2026,1,RE1,S12,RE1,0.0048
RE1,PWRWAT,PWRGAS,2027,1,RE1,S12,RE1,0.0066
RE1,PWRWAT,PWRGAS,2028,1,RE1,S12,RE1,0.0065
RE1,PWRWAT,PWRGAS,2029,1,RE1,S12,RE1,0.0074
RE1,PWRWAT,PWRGAS,2030,1,RE1,S12,RE1,0.0106
RE1,PWRWAT,PWRGAS,2031,1,RE1,S12,RE1,0.0115
RE1,PWRWAT,PWRGAS,2032,1,RE1,S12,RE1,0.0124
RE1,PWRWAT,PWRGAS,2033,1,RE1,S12,RE1,0.0155
RE1,PWRWAT,PWRGAS,2034,1,RE1,S12,RE1,0.0146
RE1,PWRWAT,PWRGAS,2035,1,RE1,S12,RE1,0.0157
RE1,HYD,PWRHYD,2020,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2021,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2022,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2023,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2024,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2025,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2026,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2027,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2028,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2029,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2030,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2031,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2032,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2033,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2034,1,RE1,S12,RE1,4.7682
RE1,HYD,PWRHYD,2035,1,RE1,S12,RE1,4.7682
RE1,SOL,PWRSOL,2020,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2021,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2022,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2023,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2024,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2025,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2026,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2027,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2028,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2029,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2030,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2031,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2032,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2033,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2034,1,RE1,S12,RE1,0.106
RE1,SOL,PWRSOL,2035,1,RE1,S12,RE1,0.106
RE1,ELC001,PWRTRN,2020,1,RE1,S12,RE1,25.6406
RE1,ELC001,PWRTRN,2021,1,RE1,S12,RE1,27.5875
RE1,ELC001,PWRTRN,2022,1,RE1,S12,RE1,30.0174
RE1,ELC001,PWRTRN,2023,1,RE1,S12,RE1,32.605
RE1,ELC001,PWRTRN,2024,1,RE1,S12,RE1,35.186
RE1,ELC001,PWRTRN,2025,1,RE1,S12,RE1,37.944
RE1,ELC001,PWRTRN,2026,1,RE1,S12,RE1,41.0034
RE1,ELC001,PWRTRN,2027,1,RE1,S12,RE1,44.0652
RE1,ELC001,PWRTRN,2028,1,RE1,S12,RE1,47.3015
RE1,ELC001,PWRTRN,2029,1,RE1,S12,RE1,50.8435
RE1,ELC001,PWRTRN,2030,1,RE1,S12,RE1,54.5443
RE1,ELC001,PWRTRN,2031,1,RE1,S12,RE1,58.3546
RE1,ELC001,PWRTRN,2032,1,RE1,S12,RE1,62.47
RE1,ELC001,PWRTRN,2033,1,RE1,S12,RE1,66.7617
RE1,ELC001,PWRTRN,2034,1,RE1,S12,RE1,71.3771
RE1,ELC001,PWRTRN,2035,1,RE1,S12,RE1,76.1348
RE1,WND,PWRWND,2020,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2021,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2022,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2023,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2024,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2025,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2026,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2027,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2028,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2029,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2030,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2031,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2032,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2033,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2034,1,RE1,S12,RE1,2.4636
RE1,WND,PWRWND,2035,1,RE1,S12,RE1,2.4636
RE1,WTRRUN,RSCHYD,2020,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2021,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2022,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2023,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2024,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2025,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2026,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2027,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2028,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2029,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2030,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2031,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2032,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2033,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2034,1,RE1,S12,RE1,13.6236
RE1,WTRRUN,RSCHYD,2035,1,RE1,S12,RE1,13.6236
RE1,ELC002,DEMAGRGWTWAT,2022,1,RE1,S21,RE1,0.0952
RE1,ELC002,DEMAGRGWTWAT,2023,1,RE1,S21,RE1,0.1251
RE1,ELC002,DEMAGRGWTWAT,2024,1,RE1,S21,RE1,0.1072
RE1,ELC002,DEMAGRGWTWAT,2025,1,RE1,S21,RE1,0.0894
RE1,ELC002,DEMAGRGWTWAT,2026,1,RE1,S21,RE1,0.0715
RE1,ELC002,DEMAGRGWTWAT,2027,1,RE1,S21,RE1,0.0536
RE1,ELC002,DEMAGRGWTWAT,2028,1,RE1,S21,RE1,0.0357
RE1,ELC002,DEMAGRGWTWAT,2029,1,RE1,S21,RE1,0.0179
RE1,WTRGWT,DEMAGRGWTWAT,2022,1,RE1,S21,RE1,0.0881
RE1,WTRGWT,DEMAGRGWTWAT,2023,1,RE1,S21,RE1,0.1158
RE1,WTRGWT,DEMAGRGWTWAT,2024,1,RE1,S21,RE1,0.0993
RE1,WTRGWT,DEMAGRGWTWAT,2025,1,RE1,S21,RE1,0.0828
RE1,WTRGWT,DEMAGRGWTWAT,2026,1,RE1,S21,RE1,0.0662
RE1,WTRGWT,DEMAGRGWTWAT,2027,1,RE1,S21,RE1,0.0496
RE1,WTRGWT,DEMAGRGWTWAT,2028,1,RE1,S21,RE1,0.0331
RE1,WTRGWT,DEMAGRGWTWAT,2029,1,RE1,S21,RE1,0.0166
RE1,ELC002,DEMAGRSURWAT,2020,1,RE1,S21,RE1,0.1421
RE1,ELC002,DEMAGRSURWAT,2021,1,RE1,S21,RE1,0.2208
RE1,ELC002,DEMAGRSURWAT,2022,1,RE1,S21,RE1,0.2277
RE1,ELC002,DEMAGRSURWAT,2023,1,RE1,S21,RE1,0.2993
RE1,ELC002,DEMAGRSURWAT,2024,1,RE1,S21,RE1,0.4055
RE1,ELC002,DEMAGRSURWAT,2025,1,RE1,S21,RE1,0.5328
RE1,ELC002,DEMAGRSURWAT,2026,1,RE1,S21,RE1,0.6481
RE1,ELC002,DEMAGRSURWAT,2027,1,RE1,S21,RE1,0.7672
RE1,ELC002,DEMAGRSURWAT,2028,1,RE1,S21,RE1,0.9142
RE1,ELC002,DEMAGRSURWAT,2029,1,RE1,S21,RE1,1.0468
RE1,ELC002,DEMAGRSURWAT,2030,1,RE1,S21,RE1,1.1833
RE1,ELC002,DEMAGRSURWAT,2031,1,RE1,S21,RE1,1.2132
RE1,ELC002,DEMAGRSURWAT,2032,1,RE1,S21,RE1,1.2433
RE1,ELC002,DEMAGRSURWAT,2033,1,RE1,S21,RE1,1.2736
RE1,ELC002,DEMAGRSURWAT,2034,1,RE1,S21,RE1,1.3311
RE1,ELC002,DEMAGRSURWAT,2035,1,RE1,S21,RE1,1.3627
RE1,WTRSUR,DEMAGRSURWAT,2020,1,RE1,S21,RE1,0.1652
RE1,WTRSUR,DEMAGRSURWAT,2021,1,RE1,S21,RE1,0.2567
RE1,WTRSUR,DEMAGRSURWAT,2022,1,RE1,S21,RE1,0.2648
RE1,WTRSUR,DEMAGRSURWAT,2023,1,RE1,S21,RE1,0.3481
RE1,WTRSUR,DEMAGRSURWAT,2024,1,RE1,S21,RE1,0.4715
RE1,WTRSUR,DEMAGRSURWAT,2025,1,RE1,S21,RE1,0.6195
RE1,WTRSUR,DEMAGRSURWAT,2026,1,RE1,S21,RE1,0.7536
RE1,WTRSUR,DEMAGRSURWAT,2027,1,RE1,S21,RE1,0.892
RE1,WTRSUR,DEMAGRSURWAT,2028,1,RE1,S21,RE1,1.063
RE1,WTRSUR,DEMAGRSURWAT,2029,1,RE1,S21,RE1,1.2172
RE1,WTRSUR,DEMAGRSURWAT,2030,1,RE1,S21,RE1,1.376
RE1,WTRSUR,DEMAGRSURWAT,2031,1,RE1,S21,RE1,1.4107
RE1,WTRSUR,DEMAGRSURWAT,2032,1,RE1,S21,RE1,1.4457
RE1,WTRSUR,DEMAGRSURWAT,2033,1,RE1,S21,RE1,1.4809
RE1,WTRSUR,DEMAGRSURWAT,2034,1,RE1,S21,RE1,1.5478
RE1,WTRSUR,DEMAGRSURWAT,2035,1,RE1,S21,RE1,1.5845
RE1,ELC002,DEMPUBGWTWAT,2020,1,RE1,S21,RE1,1.1435
RE1,ELC002,DEMPUBGWTWAT,2021,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2022,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2023,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2024,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2025,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2026,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2027,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2028,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2029,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2030,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2031,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2032,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2033,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2034,1,RE1,S21,RE1,1.1621
RE1,ELC002,DEMPUBGWTWAT,2035,1,RE1,S21,RE1,1.1621
RE1,WTRGWT,DEMPUBGWTWAT,2020,1,RE1,S21,RE1,0.2703
RE1,WTRGWT,DEMPUBGWTWAT,2021,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2022,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2023,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2024,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2025,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2026,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2027,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2028,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2029,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2030,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2031,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2032,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2033,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2034,1,RE1,S21,RE1,0.2747
RE1,WTRGWT,DEMPUBGWTWAT,2035,1,RE1,S21,RE1,0.2747
RE1,ELC002,DEMPUBSURWAT,2020,1,RE1,S21,RE1,0.7747
RE1,ELC002,DEMPUBSURWAT,2021,1,RE1,S21,RE1,0.8709
RE1,ELC002,DEMPUBSURWAT,2022,1,RE1,S21,RE1,0.9857
RE1,ELC002,DEMPUBSURWAT,2023,1,RE1,S21,RE1,1.1035
RE1,ELC002,DEMPUBSURWAT,2024,1,RE1,S21,RE1,1.226
RE1,ELC002,DEMPUBSURWAT,2025,1,RE1,S21,RE1,1.3548
RE1,ELC002,DEMPUBSURWAT,2026,1,RE1,S21,RE1,1.4882
RE1,ELC002,DEMPUBSURWAT,2027,1,RE1,S21,RE1,1.6262
RE1,ELC002,DEMPUBSURWAT,2028,1,RE1,S21,RE1,1.772
RE1,ELC002,DEMPUBSURWAT,2029,1,RE1,S21,RE1,1.9225
RE1,ELC002,DEMPUBSURWAT,2030,1,RE1,S21,RE1,2.0807
RE1,ELC002,DEMPUBSURWAT,2031,1,RE1,S21,RE1,2.2451
RE1,ELC002,DEMPUBSURWAT,2032,1,RE1,S21,RE1,2.4157
RE1,ELC002,DEMPUBSURWAT,2033,1,RE1,S21,RE1,2.5941
RE1,ELC002,DEMPUBSURWAT,2034,1,RE1,S21,RE1,2.7802
RE1,ELC002,DEMPUBSURWAT,2035,1,RE1,S21,RE1,2.9756
RE1,WTRSUR,DEMPUBSURWAT,2020,1,RE1,S21,RE1,0.2747
RE1,WTRSUR,DEMPUBSURWAT,2021,1,RE1,S21,RE1,0.3088
RE1,WTRSUR,DEMPUBSURWAT,2022,1,RE1,S21,RE1,0.3495
RE1,WTRSUR,DEMPUBSURWAT,2023,1,RE1,S21,RE1,0.3913
RE1,WTRSUR,DEMPUBSURWAT,2024,1,RE1,S21,RE1,0.4348
RE1,WTRSUR,DEMPUBSURWAT,2025,1,RE1,S21,RE1,0.4804
RE1,WTRSUR,DEMPUBSURWAT,2026,1,RE1,S21,RE1,0.5277
RE1,WTRSUR,DEMPUBSURWAT,2027,1,RE1,S21,RE1,0.5767
RE1,WTRSUR,DEMPUBSURWAT,2028,1,RE1,S21,RE1,0.6284
RE1,WTRSUR,DEMPUBSURWAT,2029,1,RE1,S21,RE1,0.6817
RE1,WTRSUR,DEMPUBSURWAT,2030,1,RE1,S21,RE1,0.7378
RE1,WTRSUR,DEMPUBSURWAT,2031,1,RE1,S21,RE1,0.7961
RE1,WTRSUR,DEMPUBSURWAT,2032,1,RE1,S21,RE1,0.8566
RE1,WTRSUR,DEMPUBSURWAT,2033,1,RE1,S21,RE1,0.9199
RE1,WTRSUR,DEMPUBSURWAT,2034,1,RE1,S21,RE1,0.9859
RE1,WTRSUR,DEMPUBSURWAT,2035,1,RE1,S21,RE1,1.0552
RE1,ELC002,DEMPWRSURWAT,2020,1,RE1,S21,RE1,0.0467
RE1,ELC002,DEMPWRSURWAT,2021,1,RE1,S21,RE1,0.0476
RE1,ELC002,DEMPWRSURWAT,2022,1,RE1,S21,RE1,0.0529
RE1,ELC002,DEMPWRSURWAT,2023,1,RE1,S21,RE1,0.0584
RE1,ELC002,DEMPWRSURWAT,2024,1,RE1,S21,RE1,0.0645
RE1,ELC002,DEMPWRSURWAT,2025,1,RE1,S21,RE1,0.071
RE1,ELC002,DEMPWRSURWAT,2026,1,RE1,S21,RE1,0.0788
RE1,ELC002,DEMPWRSURWAT,2027,1,RE1,S21,RE1,0.0843
RE1,ELC002,DEMPWRSURWAT,2028,1,RE1,S21,RE1,0.0913
RE1,ELC002,DEMPWRSURWAT,2029,1,RE1,S21,RE1,0.099
RE1,ELC002,DEMPWRSURWAT,2030,1,RE1,S21,RE1,0.104
RE1,ELC002,DEMPWRSURWAT,2031,1,RE1,S21,RE1,0.1122
RE1,ELC002,DEMPWRSURWAT,2032,1,RE1,S21,RE1,0.1211
RE1,ELC002,DEMPWRSURWAT,2033,1,RE1,S21,RE1,0.1303
RE1,ELC002,DEMPWRSURWAT,2034,1,RE1,S21,RE1,0.1403
RE1,ELC002,DEMPWRSURWAT,2035,1,RE1,S21,RE1,0.1505
RE1,WTRSUR,DEMPWRSURWAT,2020,1,RE1,S21,RE1,0.0166
RE1,WTRSUR,DEMPWRSURWAT,2021,1,RE1,S21,RE1,0.0169
RE1,WTRSUR,DEMPWRSURWAT,2022,1,RE1,S21,RE1,0.0188
RE1,WTRSUR,DEMPWRSURWAT,2023,1,RE1,S21,RE1,0.0207
RE1,WTRSUR,DEMPWRSURWAT,2024,1,RE1,S21,RE1,0.0229
RE1,WTRSUR,DEMPWRSURWAT,2025,1,RE1,S21,RE1,0.0252
RE1,WTRSUR,DEMPWRSURWAT,2026,1,RE1,S21,RE1,0.0279
RE1,WTRSUR,DEMPWRSURWAT,2027,1,RE1,S21,RE1,0.0299
RE1,WTRSUR,DEMPWRSURWAT,2028,1,RE1,S21,RE1,0.0324
RE1,WTRSUR,DEMPWRSURWAT,2029,1,RE1,S21,RE1,0.0351
RE1,WTRSUR,DEMPWRSURWAT,2030,1,RE1,S21,RE1,0.0369
RE1,WTRSUR,DEMPWRSURWAT,2031,1,RE1,S21,RE1,0.0398
RE1,WTRSUR,DEMPWRSURWAT,2032,1,RE1,S21,RE1,0.0429
RE1,WTRSUR,DEMPWRSURWAT,2033,1,RE1,S21,RE1,0.0462
RE1,WTRSUR,DEMPWRSURWAT,2034,1,RE1,S21,RE1,0.0497
RE1,WTRSUR,DEMPWRSURWAT,2035,1,RE1,S21,RE1,0.0534
RE1,CRPMAI,DEMTRABIO,2020,1,RE1,S21,RE1,0.3922
RE1,CRPMAI,DEMTRABIO,2021,1,RE1,S21,RE1,0.404
RE1,CRPMAI,DEMTRABIO,2022,1,RE1,S21,RE1,0.4157
RE1,CRPMAI,DEMTRABIO,2023,1,RE1,S21,RE1,0.4275
RE1,CRPMAI,DEMTRABIO,2024,1,RE1,S21,RE1,0.4392
RE1,CRPMAI,DEMTRABIO,2025,1,RE1,S21,RE1,0.4549
RE1,CRPMAI,DEMTRABIO,2026,1,RE1,S21,RE1,0.4667
RE1,CRPMAI,DEMTRABIO,2027,1,RE1,S21,RE1,0.4785
RE1,CRPMAI,DEMTRABIO,2028,1,RE1,S21,RE1,0.4941
RE1,CRPMAI,DEMTRABIO,2029,1,RE1,S21,RE1,0.5098
RE1,CRPMAI,DEMTRABIO,2030,1,RE1,S21,RE1,0.5255
RE1,CRPMAI,DEMTRABIO,2031,1,RE1,S21,RE1,0.5412
RE1,CRPMAI,DEMTRABIO,2032,1,RE1,S21,RE1,0.5569
RE1,CRPMAI,DEMTRABIO,2033,1,RE1,S21,RE1,0.5726
RE1,CRPMAI,DEMTRABIO,2034,1,RE1,S21,RE1,0.5883
RE1,CRPMAI,DEMTRABIO,2035,1,RE1,S21,RE1,0.6039
RE1,LND,LNDBLT,2020,1,RE1,S21,RE1,4.965
RE1,LND,LNDBLT,2021,1,RE1,S21,RE1,5.0312
RE1,LND,LNDBLT,2022,1,RE1,S21,RE1,5.0643
RE1,LND,LNDBLT,2023,1,RE1,S21,RE1,5.1305
RE1,LND,LNDBLT,2024,1,RE1,S21,RE1,5.1636
RE1,LND,LNDBLT,2025,1,RE1,S21,RE1,5.2298
RE1,LND,LNDBLT,2026,1,RE1,S21,RE1,5.2629
RE1,LND,LNDBLT,2027,1,RE1,S21,RE1,5.3291
RE1,LND,LNDBLT,2028,1,RE1,S21,RE1,5.3622
RE1,LND,LNDBLT,2029,1,RE1,S21,RE1,5.4284
RE1,LND,LNDBLT,2030,1,RE1,S21,RE1,5.4946
RE1,LND,LNDBLT,2031,1,RE1,S21,RE1,5.5277
RE1,LND,LNDBLT,2032,1,RE1,S21,RE1,5.5939
RE1,LND,LNDBLT,2033,1,RE1,S21,RE1,5.6601
RE1,LND,LNDBLT,2034,1,RE1,S21,RE1,5.6932
RE1,LND,LNDBLT,2035,1,RE1,S21,RE1,5.7594
RE1,WTRPRC,LNDBLT,2020,1,RE1,S21,RE1,5.958
RE1,WTRPRC,LNDBLT,2021,1,RE1,S21,RE1,5.9368
RE1,WTRPRC,LNDBLT,2022,1,RE1,S21,RE1,5.9252
RE1,WTRPRC,LNDBLT,2023,1,RE1,S21,RE1,5.9001
RE1,WTRPRC,LNDBLT,2024,1,RE1,S21,RE1,5.8865
RE1,WTRPRC,LNDBLT,2025,1,RE1,S21,RE1,5.8574
RE1,WTRPRC,LNDBLT,2026,1,RE1,S21,RE1,5.8418
RE1,WTRPRC,LNDBLT,2027,1,RE1,S21,RE1,5.862
RE1,WTRPRC,LNDBLT,2028,1,RE1,S21,RE1,5.7912
RE1,WTRPRC,LNDBLT,2029,1,RE1,S21,RE1,5.8084
RE1,WTRPRC,LNDBLT,2030,1,RE1,S21,RE1,5.8243
RE1,WTRPRC,LNDBLT,2031,1,RE1,S21,RE1,5.8594
RE1,WTRPRC,LNDBLT,2032,1,RE1,S21,RE1,5.9295
RE1,WTRPRC,LNDBLT,2033,1,RE1,S21,RE1,5.9997
RE1,WTRPRC,LNDBLT,2034,1,RE1,S21,RE1,5.9779
RE1,WTRPRC,LNDBLT,2035,1,RE1,S21,RE1,6.0474
RE1,LND,LNDFOR,2020,1,RE1,S21,RE1,83.9416
RE1,LND,LNDFOR,2021,1,RE1,S21,RE1,83.8812
RE1,LND,LNDFOR,2022,1,RE1,S21,RE1,83.859
RE1,LND,LNDFOR,2023,1,RE1,S21,RE1,83.8058
RE1,LND,LNDFOR,2024,1,RE1,S21,RE1,83.7855
RE1,LND,LNDFOR,2025,1,RE1,S21,RE1,83.7257
RE1,LND,LNDFOR,2026,1,RE1,S21,RE1,83.7075
RE1,LND,LNDFOR,2027,1,RE1,S21,RE1,83.3555
RE1,LND,LNDFOR,2028,1,RE1,S21,RE1,83.6313
RE1,LND,LNDFOR,2029,1,RE1,S21,RE1,83.2648
RE1,LND,LNDFOR,2030,1,RE1,S21,RE1,83.3141
RE1,LND,LNDFOR,2031,1,RE1,S21,RE1,83.3141
RE1,LND,LNDFOR,2032,1,RE1,S21,RE1,83.3141
RE1,LND,LNDFOR,2033,1,RE1,S21,RE1,82.0129
RE1,LND,LNDFOR,2034,1,RE1,S21,RE1,82.6986
RE1,LND,LNDFOR,2035,1,RE1,S21,RE1,82.3377
RE1,WTRPRC,LNDFOR,2020,1,RE1,S21,RE1,100.7299
RE1,WTRPRC,LNDFOR,2021,1,RE1,S21,RE1,98.9798
RE1,WTRPRC,LNDFOR,2022,1,RE1,S21,RE1,98.115
RE1,WTRPRC,LNDFOR,2023,1,RE1,S21,RE1,96.3767
RE1,WTRPRC,LNDFOR,2024,1,RE1,S21,RE1,95.5155
RE1,WTRPRC,LNDFOR,2025,1,RE1,S21,RE1,93.7728
RE1,WTRPRC,LNDFOR,2026,1,RE1,S21,RE1,92.9153
RE1,WTRPRC,LNDFOR,2027,1,RE1,S21,RE1,91.691
RE1,WTRPRC,LNDFOR,2028,1,RE1,S21,RE1,90.3218
RE1,WTRPRC,LNDFOR,2029,1,RE1,S21,RE1,89.0933
RE1,WTRPRC,LNDFOR,2030,1,RE1,S21,RE1,88.3129
RE1,WTRPRC,LNDFOR,2031,1,RE1,S21,RE1,88.3129
RE1,WTRPRC,LNDFOR,2032,1,RE1,S21,RE1,88.3129
RE1,WTRPRC,LNDFOR,2033,1,RE1,S21,RE1,86.9337
RE1,WTRPRC,LNDFOR,2034,1,RE1,S21,RE1,86.8335
RE1,WTRPRC,LNDFOR,2035,1,RE1,S21,RE1,86.4546
RE1,AGRDSL,LNDMAIIRR,2020,1,RE1,S21,RE1,0.0551
RE1,AGRDSL,LNDMAIIRR,2021,1,RE1,S21,RE1,0.1197
RE1,AGRDSL,LNDMAIIRR,2022,1,RE1,S21,RE1,0.1846
RE1,AGRDSL,LNDMAIIRR,2023,1,RE1,S21,RE1,0.2492
RE1,AGRDSL,LNDMAIIRR,2024,1,RE1,S21,RE1,0.3141
RE1,AGRDSL,LNDMAIIRR,2025,1,RE1,S21,RE1,0.3829
RE1,AGRDSL,LNDMAIIRR,2026,1,RE1,S21,RE1,0.4478
RE1,AGRDSL,LNDMAIIRR,2027,1,RE1,S21,RE1,0.5131
RE1,AGRDSL,LNDMAIIRR,2028,1,RE1,S21,RE1,0.5822
RE1,AGRDSL,LNDMAIIRR,2029,1,RE1,S21,RE1,0.6514
RE1,AGRDSL,LNDMAIIRR,2030,1,RE1,S21,RE1,0.7209
RE1,AGRDSL,LNDMAIIRR,2031,1,RE1,S21,RE1,0.7409
